,ID,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
14291,21323,0.0,0.0,0.0,0.0,0.0,0.0,49319.0,18919.0,19469.0,44917.0,50401.0,46230.0,2232.0,929.0,611.0,2061.0,750.0,4150.0,50000.0,1,3,1,36,0
14292,21326,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,3967.0,864.0,1738.0,2947.0,592.0,4132.0,0.0,1738.0,1788.0,4134.0,864.0,3967.0,170000.0,2,2,1,39,0
14293,21328,0.0,0.0,0.0,0.0,0.0,0.0,75521.0,80891.0,62113.0,69554.0,78987.0,72390.0,10000.0,3000.0,6000.0,4000.0,4000.0,5000.0,160000.0,1,2,1,43,0
14294,21329,-1.0,-1.0,0.0,-1.0,0.0,-1.0,27566.0,12495.0,18906.0,994.0,28558.0,0.0,2513.0,8906.0,1841.0,0.0,12495.0,27566.0,360000.0,2,2,1,38,0
14295,21330,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2057.0,23322.0,675.0,500.0,1053.0,500.0,23322.0,4299.0,1053.0,2057.0,0.0,200000.0,2,1,2,24,0
14296,21331,0.0,0.0,2.0,2.0,0.0,2.0,26719.0,28809.0,30399.0,26413.0,27774.0,25690.0,1500.0,2200.0,0.0,0.0,1500.0,1445.0,30000.0,1,1,2,47,0
14297,21333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,10104.0,855.0,8386.0,0.0,8386.0,10104.0,955.0,0.0,8896.0,316.0,200000.0,1,1,1,41,0
14298,21334,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170000.0,2,3,2,44,0
14299,21335,0.0,0.0,0.0,0.0,0.0,0.0,28019.0,26923.0,28350.0,26549.0,27139.0,25247.0,1408.0,2000.0,10000.0,1420.0,2000.0,5000.0,470000.0,2,2,2,30,0
14300,21337,0.0,0.0,0.0,0.0,0.0,0.0,6687.0,5060.0,2180.0,19520.0,5165.0,16247.0,1101.0,0.0,0.0,1623.0,2180.0,1262.0,20000.0,2,2,1,38,0
14301,21338,0.0,0.0,0.0,0.0,0.0,0.0,19078.0,20000.0,0.0,16884.0,19800.0,17891.0,1200.0,0.0,0.0,1291.0,400.0,1478.0,20000.0,1,3,2,40,0
14302,21340,0.0,0.0,-2.0,0.0,0.0,0.0,55200.0,0.0,0.0,68328.0,30000.0,76797.0,5000.0,0.0,0.0,10000.0,0.0,20000.0,550000.0,1,2,1,47,0
14303,21341,0.0,0.0,0.0,2.0,0.0,0.0,142293.0,115433.0,117789.0,135184.0,113086.0,139664.0,3292.0,3469.0,5000.0,6586.0,3399.0,5881.0,190000.0,1,2,1,58,0
14304,21342,-2.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,403.0,253.0,9640.0,2804.0,0.0,2804.0,0.0,3144.0,0.0,403.0,0.0,160000.0,2,1,2,30,0
14305,21344,0.0,0.0,0.0,0.0,0.0,0.0,23693.0,24832.0,25269.0,21709.0,24089.0,22432.0,1089.0,1000.0,1100.0,1378.0,1132.0,1639.0,80000.0,2,2,1,41,0
14306,21345,0.0,2.0,0.0,0.0,0.0,0.0,25064.0,29892.0,30516.0,4141.0,30684.0,5347.0,6071.0,1107.0,1114.0,1283.0,0.0,20000.0,210000.0,2,2,1,34,0
14307,21346,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4578.0,5619.0,13227.0,5770.0,5928.0,10412.0,5928.0,13227.0,7764.0,10420.0,3619.0,1150.0,240000.0,2,1,1,35,0
14308,21347,2.0,2.0,2.0,2.0,2.0,2.0,45468.0,50774.0,49514.0,43205.0,48703.0,46516.0,4000.0,0.0,3000.0,4000.0,3000.0,0.0,50000.0,1,2,2,29,1
14309,21349,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7600.0,1241.0,1801.0,1662.0,5546.0,13877.0,5551.0,1801.0,1359.0,13934.0,1241.0,7735.0,210000.0,2,5,1,41,0
14310,21350,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3000.0,5000.0,3000.0,2000.0,2000.0,2210.0,2000.0,0.0,4000.0,2210.0,5000.0,3000.0,170000.0,1,1,1,40,1
14311,21352,0.0,2.0,0.0,0.0,2.0,0.0,30586.0,30268.0,30103.0,27104.0,30885.0,28179.0,1080.0,1319.0,2200.0,1500.0,0.0,2867.0,60000.0,2,2,2,23,0
14312,21354,0.0,0.0,0.0,0.0,0.0,0.0,48395.0,48397.0,49847.0,48424.0,49604.0,50340.0,2750.0,2000.0,1500.0,2710.0,1507.0,2760.0,50000.0,1,2,2,25,0
14313,21355,0.0,0.0,-1.0,-1.0,0.0,-1.0,13926.0,22746.0,2946.0,359.0,15393.0,7822.0,3015.0,2960.0,3820.0,9188.0,10413.0,13907.0,260000.0,2,1,2,25,0
14314,21356,0.0,0.0,0.0,0.0,0.0,0.0,18781.0,20042.0,20090.0,19027.0,20632.0,19656.0,6668.0,507.0,5582.0,1279.0,468.0,3000.0,20000.0,1,2,2,30,0
14315,21357,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3578.0,3578.0,4268.0,3578.0,3578.0,3658.0,3578.0,4268.0,3578.0,3658.0,3578.0,3578.0,360000.0,2,3,2,41,0
14316,21360,0.0,0.0,0.0,0.0,0.0,0.0,56625.0,59424.0,60631.0,54232.0,57757.0,55456.0,2500.0,2200.0,2200.0,2100.0,3000.0,2100.0,160000.0,2,2,1,28,0
14317,21361,0.0,2.0,2.0,2.0,2.0,0.0,140773.0,140350.0,136475.0,136785.0,133147.0,137175.0,0.0,0.0,5000.0,5051.0,12000.0,12602.0,140000.0,1,1,1,40,1
14318,21364,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,2,3,2,32,0
14319,21365,0.0,2.0,2.0,0.0,2.0,0.0,31516.0,32392.0,32645.0,27666.0,30701.0,28677.0,0.0,1294.0,0.0,1473.0,2578.0,3312.0,100000.0,2,3,1,50,1
14320,21366,-1.0,0.0,0.0,-2.0,0.0,-2.0,10693.0,13863.0,5646.0,1073.0,11285.0,3191.0,1291.0,11077.0,700.0,3206.0,3877.0,10696.0,180000.0,1,1,2,29,0
14321,21367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,10798.0,430.0,430.0,430.0,210000.0,2,3,1,45,0
14322,21368,0.0,0.0,0.0,0.0,0.0,0.0,94682.0,46259.0,50504.0,95322.0,89207.0,96903.0,2653.0,5012.0,2058.0,3216.0,2001.0,2338.0,150000.0,1,2,2,28,0
14323,21369,0.0,0.0,0.0,0.0,0.0,0.0,135592.0,56274.0,57608.0,178517.0,107315.0,130975.0,5200.0,2060.0,2000.0,5000.0,2000.0,7000.0,180000.0,1,1,1,46,0
14324,21370,0.0,0.0,0.0,0.0,0.0,0.0,129544.0,132958.0,134525.0,131629.0,131937.0,131374.0,5000.0,5000.0,4800.0,5300.0,4700.0,5100.0,170000.0,1,2,1,42,0
14325,21372,2.0,-1.0,-2.0,-1.0,-1.0,2.0,0.0,0.0,0.0,780.0,780.0,390.0,780.0,0.0,0.0,0.0,0.0,0.0,30000.0,1,2,2,35,1
14326,21373,0.0,-2.0,-2.0,0.0,0.0,0.0,3537.0,0.0,0.0,11987.0,0.0,13007.0,0.0,0.0,0.0,1325.0,0.0,1000.0,80000.0,2,1,1,41,0
14327,21375,-1.0,-1.0,2.0,0.0,-1.0,0.0,5831.0,961.0,311.0,19000.0,14784.0,15114.0,14784.0,0.0,15735.0,1000.0,961.0,5831.0,20000.0,2,1,2,24,0
14328,21377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,380.0,696.0,696.0,696.0,60000.0,2,3,2,47,1
14329,21378,0.0,-1.0,0.0,0.0,0.0,0.0,28068.0,29837.0,30357.0,30587.0,23362.0,29462.0,982.0,2000.0,1436.0,1700.0,32000.0,1288.0,30000.0,2,3,1,53,0
14330,21380,2.0,2.0,2.0,2.0,2.0,2.0,78181.0,84739.0,83282.0,73618.0,82645.0,76990.0,5700.0,0.0,3200.0,4500.0,3500.0,3000.0,180000.0,2,1,2,32,1
14331,21381,0.0,0.0,3.0,3.0,0.0,2.0,71794.0,82798.0,81336.0,71965.0,73125.0,70232.0,3211.0,0.0,0.0,0.0,11457.0,3278.0,80000.0,2,1,1,27,1
14332,21382,0.0,0.0,0.0,-1.0,0.0,0.0,90120.0,65778.0,65866.0,85718.0,91124.0,88476.0,4776.0,3000.0,3000.0,4200.0,2400.0,5000.0,90000.0,2,3,1,38,0
14333,21383,0.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,1715.0,0.0,4948.0,0.0,3804.0,0.0,0.0,0.0,1000.0,1715.0,0.0,80000.0,2,3,1,39,0
14334,21384,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1,1,1,36,1
14335,21387,0.0,0.0,-1.0,-1.0,0.0,0.0,20281.0,24928.0,1532.0,11191.0,24540.0,15940.0,4552.0,1539.0,1027.0,6002.0,3131.0,5000.0,200000.0,2,2,1,32,0
14336,21388,0.0,0.0,0.0,2.0,0.0,2.0,330211.0,256512.0,262474.0,435924.0,251920.0,366194.0,8758.0,9959.0,10500.0,0.0,9047.0,12620.0,520000.0,1,3,1,41,1
14337,21390,-1.0,0.0,0.0,0.0,0.0,0.0,85269.0,87153.0,88957.0,16127.0,86388.0,12074.0,3122.0,3000.0,3150.0,1322.0,2915.0,90499.0,420000.0,1,1,2,29,0
14338,21393,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-789.0,1042.0,0.0,1305.0,1042.0,-789.0,2000.0,0.0,193.0,0.0,0.0,0.0,80000.0,2,2,2,33,0
14339,21397,2.0,-1.0,-1.0,0.0,-1.0,0.0,17295.0,2643.0,6008.0,76584.0,8331.0,85400.0,8372.0,6038.0,3325.0,21358.0,2656.0,86.0,360000.0,1,1,1,40,0
14340,21399,0.0,0.0,0.0,0.0,0.0,0.0,317661.0,316611.0,314106.0,352730.0,319004.0,335226.0,13000.0,13368.0,12000.0,12370.0,12055.0,15012.0,400000.0,2,2,1,48,0
14341,21400,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,415.0,830.0,415.0,415.0,565.0,415.0,565.0,0.0,415.0,415.0,830.0,415.0,280000.0,2,2,1,40,0
14342,21401,2.0,-1.0,-1.0,1.0,-1.0,-1.0,163.0,-129.0,325.0,-45.0,267.0,559.0,500.0,1000.0,500.0,1000.0,0.0,0.0,50000.0,1,1,2,27,1
14343,21402,7.0,7.0,7.0,2.0,7.0,2.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1,3,1,55,1
14344,21403,2.0,-2.0,-2.0,1.0,2.0,-1.0,590.0,-9.0,-9.0,-10.0,-9.0,2635.0,0.0,0.0,0.0,2645.0,0.0,2.0,360000.0,2,2,1,33,0
14345,21404,0.0,0.0,0.0,0.0,0.0,0.0,55825.0,58115.0,57299.0,57436.0,54888.0,58483.0,1862.0,2517.0,37793.0,2055.0,4007.0,2655.0,50000.0,1,1,2,39,0
14346,21405,2.0,0.0,2.0,2.0,0.0,2.0,26580.0,28810.0,28966.0,24524.0,26840.0,27313.0,1000.0,780.0,2400.0,3500.0,2400.0,0.0,100000.0,1,2,2,35,0
14347,21406,0.0,0.0,0.0,2.0,0.0,2.0,214160.0,227036.0,321979.0,207995.0,220579.0,211176.0,10000.0,100000.0,0.0,8000.0,10000.0,8000.0,310000.0,1,3,2,37,0
14348,21407,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,18751.0,0.0,5706.0,0.0,0.0,0.0,1000.0,0.0,0.0,270000.0,2,1,1,40,0
14349,21408,0.0,0.0,0.0,0.0,0.0,0.0,49381.0,8793.0,9138.0,47974.0,9999.0,48527.0,324.0,1000.0,500.0,2500.0,1000.0,2000.0,50000.0,1,2,2,26,0
14350,21409,-1.0,-1.0,-1.0,0.0,-1.0,0.0,3404.0,7672.0,2295.0,19036.0,14445.0,14474.0,14445.0,2295.0,9004.0,5038.0,7672.0,3404.0,490000.0,2,1,2,34,0
14351,21410,0.0,0.0,0.0,0.0,0.0,0.0,17596.0,18997.0,18705.0,15524.0,18589.0,16558.0,1300.0,1000.0,800.0,1300.0,700.0,1310.0,50000.0,1,2,1,24,1
14352,21412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,677.0,213.0,856.0,342.0,-1.0,792.0,0.0,856.0,0.0,792.0,214.0,677.0,20000.0,2,1,2,29,0
14353,21413,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1,2,1,35,0
14354,21415,0.0,0.0,0.0,0.0,0.0,0.0,60032.0,19600.0,19405.0,31852.0,25443.0,28526.0,1500.0,1500.0,1000.0,1600.0,1000.0,2018.0,50000.0,1,2,1,40,1
14355,21416,0.0,0.0,0.0,0.0,0.0,0.0,56810.0,41150.0,0.0,54842.0,63562.0,55435.0,8000.0,0.0,0.0,2073.0,3000.0,2359.0,180000.0,2,2,1,32,0
14356,21419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1958.0,1613.0,1371.0,4328.0,368.0,1518.0,368.0,1371.0,752.0,1518.0,1613.0,1972.0,230000.0,2,2,1,46,1
14357,21420,0.0,0.0,0.0,0.0,0.0,0.0,295333.0,240773.0,242655.0,284150.0,285867.0,288493.0,11000.0,9300.0,9000.0,12000.0,8000.0,12500.0,290000.0,2,2,2,34,0
14358,21423,2.0,2.0,2.0,2.0,2.0,2.0,83130.0,85574.0,84039.0,80234.0,83961.0,80369.0,3100.0,0.0,6410.0,2000.0,3100.0,5001.0,100000.0,2,2,2,29,0
14359,21426,-1.0,-2.0,-2.0,2.0,-1.0,2.0,689.0,0.0,0.0,3913.0,0.0,3102.0,0.0,0.0,0.0,0.0,0.0,689.0,20000.0,2,2,1,24,1
14360,21427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2239.0,19367.0,-1.0,13849.0,552.0,40862.0,553.0,0.0,649.0,40991.0,19425.0,2252.0,160000.0,2,2,2,42,0
14361,21429,0.0,0.0,-2.0,0.0,0.0,0.0,20456.0,-290.0,-680.0,21996.0,20783.0,19730.0,2000.0,0.0,1000.0,3000.0,0.0,3000.0,130000.0,2,2,1,30,0
14362,21430,2.0,2.0,2.0,1.0,2.0,2.0,29128.0,30257.0,30779.0,25264.0,29845.0,24560.0,1500.0,1300.0,0.0,0.0,1200.0,5000.0,30000.0,1,1,2,29,1
14363,21431,0.0,0.0,0.0,0.0,0.0,0.0,177856.0,184690.0,188813.0,170760.0,181002.0,174141.0,7600.0,7100.0,6900.0,7700.0,6700.0,8000.0,210000.0,1,2,1,53,0
14364,21432,0.0,0.0,0.0,0.0,0.0,0.0,6287.0,8389.0,9252.0,2944.0,7521.0,4877.0,1500.0,1000.0,1000.0,2000.0,1000.0,1500.0,10000.0,1,3,2,29,0
14365,21433,0.0,0.0,0.0,0.0,0.0,0.0,69945.0,75653.0,77259.0,65861.0,74082.0,67857.0,5923.0,2815.0,2929.0,3698.0,2796.0,3786.0,130000.0,1,3,2,29,0
14366,21435,0.0,0.0,0.0,0.0,0.0,0.0,207222.0,106090.0,108300.0,157907.0,209189.0,201324.0,8601.0,3719.0,3300.0,50000.0,3601.0,10646.0,210000.0,2,1,1,34,0
14367,21436,-2.0,-2.0,-2.0,0.0,-2.0,0.0,1443.0,1443.0,871.0,156786.0,1443.0,179.0,1443.0,871.0,2015.0,179.0,1443.0,1443.0,200000.0,2,1,2,26,0
14368,21439,0.0,0.0,0.0,0.0,0.0,0.0,6098.0,8560.0,13410.0,9845.0,6840.0,5419.0,1000.0,5000.0,0.0,3000.0,2000.0,2000.0,20000.0,2,2,1,36,0
14369,21442,3.0,2.0,2.0,5.0,2.0,4.0,20440.0,20113.0,19840.0,21673.0,19709.0,21051.0,0.0,0.0,0.0,0.0,900.0,0.0,20000.0,1,5,2,27,0
14370,21443,0.0,0.0,0.0,1.0,0.0,-1.0,54711.0,18030.0,18367.0,-10682.0,55926.0,50928.0,3000.0,1000.0,2000.0,62000.0,2000.0,5000.0,110000.0,1,2,1,50,0
14371,21444,0.0,0.0,0.0,0.0,0.0,0.0,20361.0,12514.0,8905.0,17613.0,18722.0,19009.0,1009.0,2000.0,0.0,2000.0,0.0,2000.0,80000.0,2,2,1,45,0
14372,21445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1649.0,0.0,51110.0,22413.0,2121.0,890.0,2121.0,51110.0,1053.0,890.0,0.0,1649.0,200000.0,1,1,1,54,0
14373,21447,0.0,0.0,0.0,0.0,0.0,0.0,60003.0,4681.0,76728.0,94925.0,38500.0,95130.0,1698.0,72809.0,2748.0,3889.0,679.0,2412.0,100000.0,1,3,2,47,0
14374,21449,0.0,0.0,0.0,1.0,0.0,2.0,81380.0,77158.0,78710.0,82891.0,75374.0,80997.0,2699.0,2987.0,3100.0,0.0,3000.0,3299.0,80000.0,2,2,1,30,0
14375,21450,2.0,2.0,2.0,2.0,2.0,2.0,40298.0,41529.0,42697.0,37160.0,40835.0,39750.0,1500.0,2000.0,1500.0,3500.0,1500.0,1500.0,100000.0,2,1,2,38,1
14376,21451,0.0,2.0,0.0,2.0,0.0,0.0,66334.0,68585.0,70027.0,63711.0,70312.0,64961.0,5700.0,2700.0,2800.0,2907.0,0.0,3014.0,80000.0,2,2,1,27,1
14377,21454,0.0,0.0,0.0,0.0,0.0,0.0,78351.0,56016.0,36210.0,85841.0,79030.0,74564.0,3006.0,3000.0,1500.0,4000.0,2023.0,5000.0,100000.0,2,2,2,30,0
14378,21456,0.0,0.0,0.0,0.0,-1.0,0.0,69940.0,29261.0,30233.0,78291.0,60170.0,70154.0,60941.0,2100.0,1101.0,3000.0,1056.0,1405.0,60000.0,1,2,2,42,0
14379,21457,0.0,0.0,0.0,0.0,0.0,0.0,49428.0,46073.0,47038.0,77020.0,34024.0,76246.0,1712.0,1706.0,1727.0,3179.0,22965.0,1699.0,80000.0,2,2,1,39,1
14380,21458,-1.0,2.0,2.0,-1.0,2.0,-1.0,40292.0,21304.0,1185.0,12368.0,39600.0,1742.0,7.0,0.0,54416.0,1742.0,1185.0,39600.0,250000.0,2,1,2,39,0
14381,21460,0.0,0.0,0.0,0.0,0.0,0.0,50321.0,18039.0,19349.0,50777.0,20141.0,51086.0,666.0,2008.0,1513.0,2504.0,1000.0,2059.0,50000.0,2,1,2,53,0
14382,21461,0.0,0.0,0.0,0.0,0.0,0.0,30308.0,29999.0,29973.0,30005.0,30163.0,30621.0,1163.0,1173.0,952.0,1842.0,1199.0,1708.0,170000.0,2,2,2,26,0
14383,21462,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,2,1,1,28,0
14384,21463,2.0,0.0,0.0,2.0,0.0,2.0,44438.0,30210.0,1527.0,58032.0,35619.0,61026.0,1539.0,1527.0,27887.0,4800.0,1500.0,0.0,60000.0,2,2,1,23,1
14385,21464,0.0,0.0,-1.0,-1.0,0.0,0.0,6770.0,3575.0,390.0,7841.0,5163.0,7400.0,103.0,400.0,0.0,1157.0,72.0,1000.0,10000.0,2,2,2,37,0
14386,21466,0.0,-1.0,-1.0,0.0,0.0,0.0,10874.0,2125.0,4421.0,66347.0,4466.0,15768.0,1175.0,4421.0,21607.0,1827.0,2125.0,1777.0,150000.0,2,3,2,24,0
14387,21469,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1390.0,8531.0,-33.0,759.0,8531.0,5695.0,8531.0,0.0,0.0,5702.0,0.0,1395.0,360000.0,1,1,2,27,0
14388,21470,0.0,0.0,0.0,0.0,0.0,0.0,30180.0,31110.0,31728.0,30101.0,30471.0,31281.0,1090.0,1135.0,1200.0,2000.0,1129.0,2000.0,120000.0,1,1,2,29,0
14389,21471,0.0,0.0,2.0,0.0,0.0,0.0,14690.0,15607.0,15209.0,68659.0,9980.0,68259.0,700.0,0.0,1000.0,3500.0,6000.0,1400.0,70000.0,2,2,2,24,0
14390,21472,0.0,0.0,0.0,0.0,0.0,0.0,17140.0,18605.0,16351.0,14248.0,18127.0,15703.0,1600.0,1000.0,1000.0,2000.0,1030.0,2000.0,20000.0,2,2,2,27,0
14391,21473,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3635.0,0.0,0.0,880.0,1186.0,1948.0,1362.0,0.0,0.0,1948.0,0.0,3635.0,200000.0,2,3,2,54,0
14392,21474,0.0,0.0,0.0,0.0,0.0,0.0,47251.0,52889.0,53907.0,57040.0,46630.0,51123.0,4000.0,5000.0,5000.0,5000.0,10000.0,4000.0,110000.0,1,1,2,30,0
14393,21476,-1.0,0.0,0.0,0.0,0.0,-1.0,109104.0,67197.0,67910.0,24048.0,110336.0,1999.0,5012.0,3000.0,5000.0,2014.0,5000.0,110330.0,140000.0,1,2,2,27,0
14394,21477,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,2070.0,0.0,0.0,50000.0,2,1,2,30,0
14395,21480,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1191.0,11286.0,5766.0,14889.0,11930.0,929.0,11930.0,5766.0,16520.0,929.0,11286.0,1191.0,400000.0,2,4,1,37,0
14396,21481,0.0,0.0,0.0,0.0,0.0,0.0,54724.0,9207.0,5828.0,43629.0,32400.0,56933.0,5151.0,5000.0,9115.0,25000.0,2000.0,45000.0,120000.0,2,1,2,26,0
14397,21482,0.0,0.0,0.0,0.0,0.0,0.0,20669.0,2893.0,2000.0,37259.0,4510.0,32822.0,1000.0,400.0,800.0,1750.0,300.0,1150.0,50000.0,2,2,2,23,0
14398,21484,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-3.0,329.0,-3.0,332.0,0.0,0.0,0.0,0.0,0.0,300000.0,2,1,2,32,0
14399,21485,0.0,0.0,0.0,0.0,0.0,0.0,28400.0,30000.0,0.0,26400.0,29400.0,27400.0,1000.0,0.0,0.0,1000.0,600.0,1000.0,20000.0,1,3,1,45,0
14400,21487,0.0,0.0,0.0,-1.0,0.0,-1.0,61145.0,62123.0,58995.0,3197.0,62186.0,61164.0,5000.0,5000.0,5000.0,61164.0,6000.0,4000.0,270000.0,1,2,1,49,0
14401,21489,0.0,0.0,0.0,0.0,0.0,0.0,67533.0,29253.0,26185.0,105991.0,28653.0,67243.0,969.0,938.0,1122.0,2777.0,1004.0,1751.0,70000.0,2,3,2,52,0
14402,21490,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,18014.0,0.0,0.0,0.0,0.0,0.0,3710.0,0.0,0.0,18014.0,0.0,400000.0,2,1,2,27,1
14403,21494,0.0,0.0,0.0,0.0,0.0,0.0,52148.0,32096.0,30563.0,36926.0,32718.0,52845.0,1309.0,2008.0,4622.0,20007.0,5009.0,3014.0,50000.0,2,3,2,22,0
14404,21496,2.0,0.0,0.0,2.0,2.0,2.0,110405.0,30906.0,31457.0,100390.0,106317.0,108784.0,0.0,1200.0,1200.0,11600.0,1240.0,4800.0,150000.0,2,2,1,37,0
14405,21498,0.0,0.0,0.0,-1.0,0.0,-1.0,17840.0,16428.0,18167.0,830.0,16342.0,17597.0,1134.0,2000.0,0.0,17597.0,1000.0,1332.0,20000.0,1,2,2,37,0
14406,21499,0.0,0.0,0.0,0.0,0.0,0.0,71101.0,46898.0,48686.0,79640.0,73831.0,75021.0,4231.0,2500.0,1675.0,3000.0,8000.0,2893.0,70000.0,2,1,2,36,0
14407,21502,-1.0,0.0,0.0,-1.0,0.0,2.0,24307.0,24758.0,21817.0,59016.0,21136.0,16355.0,12396.0,10000.0,88.0,0.0,13000.0,24307.0,490000.0,1,1,2,33,0
14408,21503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10830.0,4461.0,1240.0,4205.0,2501.0,1264.0,2501.0,1240.0,165.0,1264.0,4461.0,10830.0,150000.0,2,1,2,30,0
14409,21504,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,30857.0,0.0,43333.0,0.0,0.0,0.0,13333.0,0.0,0.0,130000.0,1,2,2,29,0
14410,21505,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2,1,2,31,1
14411,21507,0.0,0.0,0.0,0.0,0.0,0.0,48047.0,52332.0,416.0,46041.0,51395.0,47039.0,5000.0,0.0,416.0,2000.0,2600.0,2300.0,290000.0,1,2,2,26,0
14412,21508,0.0,0.0,0.0,0.0,0.0,0.0,122627.0,101472.0,98069.0,145341.0,115857.0,136849.0,5024.0,5000.0,10000.0,7000.0,5000.0,6000.0,290000.0,2,2,2,24,0
14413,21509,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6257.0,1550.0,0.0,13395.0,2967.0,28327.0,2967.0,0.0,1550.0,20460.0,1550.0,6257.0,360000.0,2,1,1,30,0
14414,21510,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,107946.0,110667.0,6878.0,18727.0,13608.0,64028.0,13608.0,3998.0,1118.0,66513.0,112876.0,108323.0,170000.0,2,2,1,48,0
14415,21511,0.0,0.0,0.0,0.0,0.0,0.0,37115.0,35061.0,35969.0,43405.0,39907.0,39802.0,10000.0,20000.0,20000.0,15000.0,15000.0,15000.0,400000.0,2,2,1,46,0
14416,21512,0.0,0.0,0.0,0.0,0.0,0.0,105226.0,109746.0,111920.0,202010.0,107476.0,103124.0,4000.0,4000.0,4500.0,3746.0,4000.0,3820.0,220000.0,1,2,1,32,0
14417,21513,0.0,0.0,0.0,0.0,0.0,0.0,71751.0,73261.0,74479.0,71100.0,72034.0,72066.0,9000.0,9000.0,9500.0,10000.0,9000.0,9000.0,80000.0,2,2,1,43,0
14418,21514,0.0,0.0,0.0,0.0,0.0,0.0,182777.0,119060.0,121981.0,174830.0,171239.0,178917.0,6800.0,5000.0,5000.0,7000.0,4500.0,6800.0,180000.0,2,2,1,44,0
14419,21518,0.0,0.0,-1.0,0.0,0.0,0.0,45438.0,7997.0,462.0,46532.0,39527.0,46624.0,9.0,462.0,1500.0,3000.0,500.0,1200.0,50000.0,2,1,1,35,0
14420,21519,0.0,0.0,0.0,0.0,0.0,0.0,9757.0,9893.0,6181.0,48888.0,8941.0,47988.0,2000.0,300.0,500.0,1900.0,1000.0,1139.0,50000.0,2,2,1,47,0
14421,21520,0.0,0.0,0.0,0.0,0.0,0.0,10203.0,9857.0,9704.0,18289.0,9634.0,9217.0,334.0,326.0,1359.0,1317.0,373.0,1303.0,10000.0,1,3,2,22,0
14422,21521,0.0,0.0,0.0,0.0,0.0,0.0,123390.0,117961.0,120570.0,139227.0,127557.0,120780.0,6300.0,4500.0,4600.0,4325.0,4221.0,4558.0,140000.0,1,2,1,42,0
